I_q1_15	I_q2_15	Q_q1_15	Q_q2_15
5.0691e+11	4.29321e+11	-2.94756e+11	-1.43026e+11
1.07018e+11	1.11134e+11	7.95439e+10	-1.19731e+11
9.0092e+10	-1.65207e+11	6.2757e+10	-2.61261e+11
3.80513e+11	2.84686e+11	-6.51553e+09	-7.90332e+10
-4.83535e+10	-2.73351e+10	-2.73353e+11	-6.97486e+10
2.96343e+11	3.39588e+11	-4.66271e+11	-3.54288e+11
-3.13528e+11	-5.30902e+10	-8.47898e+10	-3.17658e+11
5.45155e+10	1.41811e+11	-4.3644e+10	-9.40565e+10
3.50304e+10	1.44393e+11	-2.3859e+11	-1.58012e+10
-2.59097e+11	-1.90884e+11	6.13786e+10	-1.74395e+11
1.67547e+11	5.14869e+11	-2.42083e+11	-2.4373e+11
5.70589e+11	3.95042e+11	1.36982e+11	-6.85818e+10
1.36774e+11	3.83463e+11	4.6343e+10	-9.84982e+10
-2.81952e+10	1.30962e+11	-9.59031e+10	-1.85952e+11
1.89326e+11	3.61268e+11	3.11065e+10	-2.61995e+11
-1.04464e+11	5.82561e+10	-1.12571e+10	-1.03164e+11
2.39959e+11	3.511e+11	-1.86123e+11	-1.06655e+11
6.01254e+10	-2.13161e+11	-1.21215e+11	-3.9787e+11
-3.24763e+11	9.30671e+10	-1.91876e+11	-2.56349e+11
-6.30103e+10	4.68038e+10	-3.60907e+11	-3.10764e+09
2.66131e+11	4.1029e+11	-3.15852e+10	-3.65879e+11
-2.03839e+11	-5.86554e+10	-5.94351e+10	-4.28179e+11
-1.95395e+11	-1.22961e+10	-2.75329e+11	-8.37818e+10
-1.44163e+11	4.10046e+10	-9.83194e+10	-4.96728e+11
1.12987e+11	3.04451e+11	-2.41473e+09	-2.86187e+11
3.59681e+10	1.20422e+11	-3.52519e+11	-6.4053e+10
3.74252e+11	2.57925e+11	-1.34217e+11	-1.52901e+10
4.33004e+11	2.72665e+11	-3.8554e+11	8.71867e+10
1.40772e+11	2.15119e+11	-2.80542e+11	-1.24222e+11
-1.08689e+11	-1.40754e+11	-1.01592e+10	-1.48545e+11
4.91881e+11	1.75734e+11	-7.00522e+10	-4.2967e+11
2.11499e+11	3.81918e+11	-1.68011e+10	-2.66571e+11
2.92373e+11	2.99309e+11	-2.35572e+11	-1.58422e+11
3.36949e+10	4.32462e+10	-1.16573e+11	-2.44669e+11
2.00466e+11	3.74494e+11	-4.52431e+11	1.98968e+09
5.53977e+10	1.25676e+11	-2.34883e+11	-7.52509e+10
1.96823e+11	3.9985e+11	-2.47511e+11	-3.70269e+11
3.11437e+11	1.96289e+11	-2.04259e+11	-2.47059e+11
3.11162e+11	4.58665e+11	-1.82762e+11	-2.20574e+11
-1.34591e+11	-1.7154e+11	1.34915e+11	-2.80838e+11
5.42399e+10	-2.1022e+11	-7.06855e+10	-5.56477e+11
-2.24013e+11	5.61595e+10	-1.77692e+11	-2.6077e+08
-9.3618e+10	5.76597e+10	-4.06991e+11	-1.70425e+11
3.31632e+11	1.7787e+11	-4.22902e+10	-8.48308e+10
1.64058e+11	7.5762e+11	-3.28902e+11	-1.62233e+11
-2.17374e+10	2.53215e+10	-1.09898e+11	-2.17941e+11
1.37746e+10	-4.08296e+10	1.12951e+09	-1.74751e+11
6.89112e+10	3.39281e+10	-8.66279e+10	-2.66679e+11
-8.77492e+09	-4.59407e+10	1.50977e+11	-1.97533e+11
2.15532e+11	2.87392e+11	-3.73775e+11	-6.788e+10
3.57561e+10	5.45453e+10	-6.13164e+10	-2.95056e+11
6.25979e+10	-9.40114e+09	-1.515e+11	-1.12266e+11
-9.08989e+10	5.2613e+10	5.50859e+10	6.14218e+10
1.68096e+11	5.80045e+11	-1.66944e+11	-1.21935e+11
3.24712e+11	5.05649e+11	-1.40007e+11	-4.06934e+11
4.11333e+11	3.6898e+11	-4.33575e+10	2.35547e+11
2.21626e+11	1.69982e+11	-1.55523e+11	-4.36053e+10
-6.39495e+10	-5.84185e+10	-6.75745e+10	5.95629e+10
-2.33874e+11	-9.12081e+10	-9.67745e+10	-1.36679e+11
4.90537e+11	3.85561e+11	-1.0197e+11	-1.42085e+11
-6.6093e+10	-5.98282e+10	2.90275e+09	-1.8606e+10
2.79871e+11	4.95801e+11	-2.07536e+11	-2.58394e+11
3.56631e+11	3.82488e+11	-1.81172e+11	-1.79302e+11
2.06627e+11	3.64937e+11	-2.21348e+11	-1.83418e+11
7.40886e+10	-5.80005e+10	-9.87336e+10	-1.31935e+10
5.10395e+10	-1.1579e+11	1.96423e+10	-2.64212e+10
2.76826e+11	2.945e+11	-3.71495e+11	-1.48704e+11
1.21882e+11	1.80003e+11	-1.46247e+11	-1.75696e+10
-8.87297e+10	8.07196e+09	-1.51702e+11	-2.07101e+11
2.77453e+11	5.23832e+11	-4.10106e+11	5.13624e+10
3.8766e+11	2.57305e+11	-6.06111e+11	-2.62166e+11
3.8777e+11	2.58597e+11	-1.68342e+10	-1.47221e+11
1.14803e+11	3.09284e+11	-3.78676e+10	-3.31587e+11
5.70572e+11	2.21976e+11	-3.42846e+10	-1.55906e+11
3.59845e+11	4.02532e+11	-1.76505e+11	-1.33375e+11
-2.25298e+10	2.78596e+10	-2.66259e+11	-5.03607e+10
3.38354e+11	3.68821e+11	-1.13197e+11	-1.51297e+11
5.66155e+10	3.91223e+10	-1.32841e+11	1.00642e+11
3.00744e+11	3.2604e+11	-2.8566e+11	-2.33756e+11
3.50761e+11	2.17158e+11	-1.66694e+11	9.06758e+10
3.12375e+11	4.71145e+11	-6.98049e+10	1.34329e+11
-1.08036e+11	-2.36321e+10	-4.20772e+11	-2.9293e+11
3.15006e+11	5.6871e+11	-5.3478e+10	-6.76457e+10
-7.58655e+09	4.97054e+10	-2.334e+11	-9.47159e+10
7.78347e+10	3.77182e+10	-1.23573e+11	-1.51377e+11
3.94232e+11	4.9585e+11	1.00146e+11	1.41974e+11
1.60886e+11	3.19228e+11	-3.30735e+11	-1.8161e+11
1.98265e+11	2.61783e+11	-3.92124e+09	-1.1844e+11
-1.53827e+11	3.43431e+10	-1.88781e+11	1.27502e+10
-2.82739e+11	1.59117e+11	-1.42483e+11	-8.53527e+10
2.91424e+11	4.05394e+11	-1.80963e+11	-2.86759e+11
-1.34946e+11	1.10961e+11	-1.84209e+11	-6.90702e+10
2.8066e+11	4.60956e+11	-9.64724e+10	6.68302e+10
7.25739e+10	-1.83834e+11	-4.85604e+11	-9.09124e+10
6.23699e+10	1.01943e+10	-4.19091e+11	-1.51215e+11
1.88769e+11	4.22874e+11	-2.74471e+11	-1.70887e+11
4.34164e+11	2.80447e+11	-7.23958e+10	5.9019e+10
2.09054e+11	2.42759e+11	-5.03525e+10	-2.00998e+11
6.79251e+10	-3.61037e+10	-1.56668e+11	-4.09456e+11
-1.77618e+11	-1.25876e+11	-3.66921e+11	1.7523e+11
1.65604e+10	7.96679e+10	-8.47876e+10	-3.44969e+11
-3.48084e+10	9.68039e+10	-3.04309e+11	4.5098e+10
-6.90028e+10	1.01106e+11	-3.18629e+11	4.18197e+10
-5.69209e+10	7.35529e+10	6.82697e+10	-5.45237e+10
4.06459e+11	2.77773e+11	-5.51518e+10	-4.45403e+10
2.45113e+11	4.14523e+11	-3.36756e+11	-1.02593e+11
1.26563e+11	2.09357e+11	-1.84586e+11	-1.76635e+11
-1.70634e+11	-4.30752e+10	-1.09053e+11	-1.91102e+11
1.37002e+11	4.88939e+11	-2.77776e+11	-2.49627e+11
1.91605e+11	2.95674e+11	-1.38314e+11	-1.95759e+11
-1.9559e+11	-8.19746e+10	-1.81504e+11	-4.60982e+10
8.54556e+10	1.22836e+11	-7.77565e+10	-2.26917e+11
7.98736e+10	-5.31897e+10	-2.41051e+11	-8.55133e+10
3.49211e+11	4.31184e+11	-1.84391e+11	-4.09502e+11
6.52261e+09	-1.17017e+11	-9.92388e+10	-3.51786e+11
-3.07858e+10	4.01497e+10	-1.13164e+11	-2.08461e+11
-2.48629e+11	-3.1174e+10	-2.67866e+11	-2.59349e+11
2.10702e+10	5.13345e+09	-1.36019e+11	-3.01776e+11
-2.50775e+11	5.70878e+10	-7.638e+10	-1.99262e+11
2.83564e+11	2.45326e+11	-2.67667e+11	-4.65699e+10
-6.34372e+10	1.28862e+11	4.38318e+09	-3.63708e+11
3.67089e+11	4.15292e+11	-9.40338e+09	-2.8023e+11
-1.04274e+11	1.51476e+11	-3.07418e+11	-1.43848e+11
2.19927e+11	5.34866e+11	-2.50042e+11	-2.13088e+11
-1.86899e+11	-1.44961e+11	-2.59181e+11	-1.01847e+11
3.54002e+11	4.82424e+11	-2.23593e+11	-8.34346e+10
-1.40107e+11	1.38199e+11	-1.91357e+11	-2.03129e+11
2.54647e+11	3.17797e+11	-1.92747e+11	-1.30543e+11
-7.04907e+10	5.97674e+10	-1.58525e+11	8.91104e+10
-4.71909e+10	-1.20043e+11	-1.97066e+11	-5.29576e+10
3.37282e+11	2.29492e+11	-4.06455e+11	8.9936e+09
-8.40656e+10	1.03306e+11	-1.46994e+11	-1.68685e+11
2.66419e+11	2.62063e+11	-2.00536e+11	-2.5968e+11
4.45776e+10	4.89783e+10	-2.48482e+11	-1.50934e+11
-1.09901e+11	-1.82328e+11	-9.59635e+10	8.90754e+10
2.20309e+11	4.88099e+11	-2.06066e+11	-5.37004e+10
3.56324e+09	-2.20821e+11	-2.67635e+11	-2.70217e+11
-7.63174e+10	7.9453e+09	4.32085e+10	-3.09768e+11
1.47235e+10	-1.0277e+10	-3.62674e+11	-3.90051e+11
-3.10093e+10	-8.4985e+09	-1.73775e+11	-4.4119e+10
4.6557e+11	1.98394e+11	7.74372e+10	-1.16627e+11
1.17742e+10	-2.67315e+11	-5.67384e+10	-2.35131e+11
1.29442e+11	4.76553e+11	-2.43193e+11	-1.69761e+11
-1.23614e+11	-7.2632e+10	-1.68364e+11	-2.57523e+11
2.8584e+11	1.97461e+11	-2.66289e+11	2.25946e+10
-2.31783e+11	-4.86821e+09	-2.29336e+11	-5.98535e+10
-1.23192e+11	-1.60573e+11	-5.34173e+11	4.16681e+10
-1.25876e+11	-5.02594e+10	-2.08745e+11	-4.27734e+10
-7.21745e+10	-9.43616e+08	-1.90502e+11	-8.86761e+10
-1.73255e+11	-5.46604e+10	-2.34926e+11	-7.64553e+10
2.65148e+11	3.52628e+11	-1.08347e+11	-2.1652e+11
-6.41711e+10	-3.10586e+11	-1.59372e+11	-2.6804e+11
3.3485e+11	4.57253e+11	-1.76768e+11	-2.27406e+11
-1.15741e+11	1.31394e+11	-8.0809e+10	-2.44172e+11
-2.74259e+11	-9.82754e+10	-9.18053e+10	-3.21335e+11
1.48006e+09	-1.40947e+11	-2.65442e+11	-5.44628e+11
-2.92352e+11	-3.9427e+10	-2.38454e+11	-3.10196e+11
5.35272e+10	1.04441e+11	-8.25949e+10	-2.45389e+11
2.61158e+10	-1.78608e+11	-1.28243e+11	-2.04738e+11
1.72814e+11	1.69462e+11	-1.45946e+10	-4.08427e+11
-1.02527e+11	-9.65077e+10	-5.89378e+10	-1.18255e+11
4.38889e+11	2.83584e+11	-1.64106e+11	-2.65054e+11
-8.2738e+10	1.13721e+11	-7.15375e+10	-2.03273e+11
-3.17206e+11	-2.88784e+11	-1.11955e+11	-2.41156e+11
-1.41109e+11	-2.62426e+11	-1.99535e+11	-3.79923e+11
9.98285e+10	-4.85286e+10	-3.39891e+11	-2.29991e+11
2.6337e+11	6.23873e+11	1.41244e+11	-2.50021e+11
2.44288e+11	2.26287e+11	8.18219e+10	-1.73509e+11
1.99886e+11	3.61129e+11	-3.39641e+11	-9.04873e+08
1.9688e+11	2.8521e+11	-2.61582e+11	-2.7489e+11
-5.9716e+10	-5.61148e+10	-1.08387e+11	-1.95604e+11
1.08556e+11	1.7713e+11	-1.69667e+11	-9.78857e+10
3.85956e+11	5.04081e+11	-3.39152e+11	-1.34217e+11
-7.84114e+10	4.48864e+10	-3.25891e+11	-4.28924e+11
3.33641e+11	2.24995e+11	6.78025e+10	-2.26409e+11
-1.42126e+11	1.52741e+10	-2.06672e+10	-2.93873e+11
3.38699e+11	1.82815e+11	-2.16387e+10	5.04188e+10
-5.82211e+10	5.69597e+08	-9.61613e+10	-1.21862e+11
-7.97622e+10	-9.39544e+10	-5.15226e+10	-2.03617e+11
-1.35298e+11	-5.48366e+10	-3.09429e+11	-3.0442e+10
3.37167e+11	4.00433e+11	-3.65046e+11	-2.20345e+11
-2.21631e+11	-1.39876e+11	-1.28174e+11	-8.43078e+10
2.41083e+11	2.38151e+11	-2.0028e+11	-1.92866e+11
1.62939e+11	2.22657e+11	-1.04055e+11	-1.0661e+11
1.27246e+11	5.43202e+11	-2.34889e+11	-2.8586e+11
-3.84599e+09	-1.56343e+11	-3.68986e+11	-3.54316e+11
-2.359e+11	5.0012e+10	-3.03851e+11	-1.15769e+11
4.87432e+10	-2.90006e+10	-1.15339e+11	2.8757e+10
7.58752e+10	6.49393e+09	-9.59843e+10	6.56981e+10
-1.76143e+10	-5.22025e+10	-2.3757e+11	-2.41328e+11
3.06515e+11	5.49772e+11	-2.49229e+10	9.26778e+10
1.77136e+11	4.54163e+11	-2.87545e+11	-9.952e+10
-1.76091e+11	-2.80445e+11	-1.91297e+11	-1.40712e+11
-2.50195e+11	1.16386e+11	-3.91422e+11	-4.89343e+10
3.10418e+11	1.98318e+11	8.00975e+09	-7.62153e+10
2.81628e+10	-7.73221e+10	-2.16605e+11	-1.65003e+11
7.62306e+09	1.3058e+11	-5.03697e+09	-2.51107e+11
-1.00307e+11	-6.24593e+10	-2.30885e+11	6.4835e+10
5.39964e+11	2.14078e+11	-9.18303e+10	-2.40424e+11
-1.82699e+11	1.21846e+11	-6.68582e+10	-3.77651e+10
1.87694e+11	2.62138e+11	-2.14329e+11	-4.00257e+11
-7.53887e+09	-5.80214e+10	1.04762e+11	-4.18693e+10
1.16406e+11	3.29997e+11	-2.91868e+11	-1.61565e+11
3.2817e+11	3.79957e+11	-1.20446e+11	-1.26726e+11
2.04639e+11	3.02736e+11	-1.98565e+11	-5.55642e+11
1.24517e+11	1.68749e+11	-4.83926e+10	-4.62679e+11
-1.60073e+11	-6.15284e+10	-3.95962e+11	-5.06517e+10
-1.43634e+11	5.45554e+10	-1.43087e+11	-1.71902e+11
-3.14835e+10	1.42626e+10	7.39258e+10	-4.71474e+11
3.97231e+10	1.39583e+11	-3.31536e+11	-1.32538e+11
7.00343e+10	2.23003e+10	-1.83211e+11	-5.04505e+11
2.778e+11	3.31322e+11	-2.04233e+11	-8.51963e+10
1.13946e+11	5.12796e+11	-3.201e+11	-1.90482e+11
2.05918e+11	4.93247e+11	-2.4455e+11	-9.40371e+10
3.74937e+11	4.23808e+11	-4.33797e+11	-1.4148e+11
3.75099e+10	3.27848e+10	-9.2588e+10	-2.99245e+11
-1.58127e+10	-1.13843e+11	-1.41606e+11	-3.77433e+11
-2.33797e+11	-1.51679e+10	-1.7178e+11	-2.10491e+11
-4.41913e+10	-2.29057e+11	-9.39392e+10	3.38532e+10
3.3422e+11	3.7208e+11	-4.72721e+10	-2.33889e+11
2.82678e+11	3.0553e+11	-1.02564e+11	-6.83442e+09
5.49261e+10	5.29561e+10	-4.18469e+10	-1.87812e+11
-8.00267e+10	-1.00877e+11	-2.74089e+11	-4.49799e+11
1.70786e+10	1.01686e+11	-8.34398e+10	-4.93601e+09
-1.80558e+11	7.53719e+10	-2.25377e+11	-2.43802e+11
1.02047e+11	1.53869e+11	-3.0317e+11	-3.08305e+11
-2.14551e+10	1.41434e+11	-2.22226e+11	4.87596e+10
2.44828e+11	5.21078e+11	-2.68997e+11	-2.12695e+11
-5.30522e+10	6.93269e+10	-2.91002e+11	-1.28558e+11
8.84384e+10	-4.81062e+10	-7.01979e+10	-1.14872e+11
-9.81607e+10	3.32978e+10	-4.09431e+11	-3.21725e+11
-1.30181e+11	9.98367e+10	-6.18964e+10	-3.43125e+11
-6.71394e+10	1.59379e+11	7.80545e+10	1.3996e+11
-1.69347e+11	-2.22888e+10	-2.49224e+11	-2.8416e+11
2.88487e+11	4.16328e+11	-2.60613e+11	-8.83799e+10
2.979e+11	3.7214e+11	-2.92212e+11	-5.25129e+11
-8.32498e+10	-2.06031e+10	-1.37927e+11	-1.79746e+11
4.39403e+11	3.85334e+11	-3.98175e+11	-4.99994e+11
1.46081e+11	2.63078e+11	1.44662e+11	-1.90149e+11
-6.85439e+10	1.27807e+10	-2.2507e+11	-2.74139e+11
1.99347e+11	4.43096e+11	-3.79736e+11	-2.46932e+11
2.51122e+10	-1.79591e+11	-1.84943e+11	-4.09793e+10
-8.12925e+10	1.60521e+11	-1.96249e+11	-1.94729e+11
-1.39187e+11	-1.16917e+11	-1.50748e+11	-3.15072e+11
-5.91755e+10	-1.12288e+11	-2.72271e+11	-2.52153e+11
-1.80028e+11	5.45193e+10	5.48534e+10	-3.01328e+10
-1.9734e+11	2.43839e+10	-1.35967e+11	-5.99287e+09
-7.61416e+10	1.12975e+11	5.50918e+10	-1.47525e+11
3.36028e+11	4.71332e+11	-1.96533e+11	-3.71991e+11
7.01942e+10	-1.68492e+11	-3.26794e+10	-3.31749e+11
3.62987e+11	3.08536e+11	-2.02533e+11	-3.08491e+11
-7.26733e+10	-1.04118e+10	-1.16017e+10	-3.26808e+11
1.27338e+11	3.49946e+11	-2.47593e+11	-5.19492e+10
5.72577e+08	1.55423e+10	-1.47178e+11	-3.66844e+10
2.26206e+11	4.76379e+11	1.12208e+11	-1.80115e+11
4.29819e+11	4.08582e+11	-3.18179e+11	-6.0505e+10
2.23251e+11	3.44519e+11	-1.43117e+11	2.03265e+11
-4.62245e+10	7.42208e+10	-1.32415e+11	-9.42525e+10
3.38297e+11	2.58381e+11	-4.9418e+11	-1.41239e+11
3.90833e+11	3.61604e+11	-4.14674e+11	-1.5715e+11
8.70451e+09	-9.67454e+10	-7.50732e+10	-4.41024e+11
-2.7706e+11	-8.59089e+09	-2.21409e+11	-1.57229e+11
1.69716e+11	2.38261e+11	-3.05694e+11	-5.35335e+10
2.94056e+11	4.14174e+11	-3.17798e+11	-9.03461e+10
2.26659e+11	4.16914e+11	-2.32607e+10	-2.02916e+11
1.02216e+11	-4.98224e+10	-1.44739e+10	-4.07074e+11
-1.26309e+11	2.74718e+10	1.12195e+10	-1.83252e+11
2.77961e+11	1.89917e+11	-3.11262e+11	-7.25478e+10
2.79738e+11	4.57032e+11	-6.92446e+10	-4.11874e+11
-7.58749e+10	-2.18078e+11	-1.39048e+11	-2.37365e+11
-9.17204e+09	6.40765e+10	-7.20002e+10	-2.16873e+11
2.67349e+11	2.82174e+11	-4.37692e+10	3.2429e+10
3.69284e+10	-8.72687e+09	-3.41605e+10	1.96666e+10
9.93062e+10	-4.49769e+10	-2.67818e+11	-3.11963e+11
1.03586e+11	5.0861e+10	-1.91762e+11	-1.03583e+11
-1.99097e+11	3.25039e+10	-2.90504e+11	-9.09399e+10
1.24805e+11	4.52521e+11	-2.33371e+10	-8.07181e+10
3.57572e+11	6.52726e+11	-1.07519e+11	-1.75313e+11
-9.70911e+10	8.18521e+10	-6.16901e+10	-2.43247e+10
3.01473e+10	4.0938e+10	-2.14231e+11	-3.23894e+11
8.87562e+10	-9.76682e+10	-2.23587e+11	-1.25773e+11
-4.62305e+10	8.34979e+10	-3.74591e+11	-1.34777e+11
3.56241e+11	2.19545e+11	-1.59091e+11	-2.0581e+11
1.86361e+11	2.81427e+11	-2.99257e+11	-1.08257e+11
-8.16613e+10	4.69964e+10	-1.35517e+11	-2.85947e+11
-2.20464e+11	1.65816e+10	-2.80056e+11	7.80851e+10
3.42332e+10	1.36666e+11	-1.62403e+11	-2.25594e+11
1.87661e+11	3.30956e+11	-1.5133e+11	-1.53266e+11
1.81244e+11	2.28702e+11	-2.47272e+11	-2.37282e+10
1.72517e+11	2.44374e+11	-7.59017e+10	-3.46481e+11
7.01491e+10	3.12924e+09	-2.81255e+11	-3.17833e+11
4.36164e+10	3.52364e+10	-3.9914e+11	-2.79071e+11
3.7556e+11	2.23261e+11	-2.56481e+11	-3.94824e+11
7.64202e+10	1.54339e+09	-5.67935e+10	-8.72619e+10
-1.49412e+11	-2.43397e+11	-1.46192e+11	-8.13633e+10
2.02569e+11	2.69942e+11	-1.19901e+11	-1.0295e+11
9.05145e+10	-1.07978e+10	2.76826e+09	1.8483e+10
2.90738e+11	3.4537e+11	-1.11523e+11	-3.50758e+10
2.35114e+11	1.75121e+11	-1.94641e+11	-7.99868e+10
-2.11507e+11	1.2902e+11	-1.74548e+11	-2.68043e+11
2.88889e+11	3.9855e+11	-2.19027e+11	-3.15516e+11
-8.02744e+10	-5.11829e+10	-5.20531e+10	-3.48232e+11
3.97039e+11	4.40943e+11	-8.78509e+10	-2.17323e+11
4.93731e+10	6.70858e+10	-3.12325e+10	-1.1722e+11
7.92954e+10	-6.78454e+10	-2.58347e+11	5.3782e+09
-3.35909e+10	-1.41492e+11	-4.00446e+10	-3.28415e+11
1.96692e+11	4.34705e+11	-1.55588e+11	-2.24859e+11
-2.09889e+11	1.37538e+10	-2.88029e+11	-9.32403e+10
-1.61447e+10	-3.78914e+10	-2.67664e+11	6.09156e+10
4.48034e+11	2.95445e+11	-3.27383e+11	-2.50256e+11
-2.44584e+11	-1.88648e+11	-3.54899e+11	-2.39791e+11
-3.56365e+10	-2.45097e+11	-2.31744e+11	-8.75805e+10
-1.90552e+10	1.09412e+11	-4.11421e+11	-2.68148e+11
1.18628e+11	4.1435e+11	-1.79783e+10	1.31172e+11
4.11928e+11	1.96639e+11	5.59539e+09	-2.65228e+11
-5.99045e+10	-7.36825e+09	-1.86281e+11	-2.8649e+11
-1.18574e+11	-4.47754e+10	-1.26861e+11	-3.68128e+11
2.64899e+11	2.59781e+11	6.3761e+10	-1.22198e+11
-1.02825e+11	-5.26827e+10	-2.17296e+11	4.57242e+09
2.42835e+11	3.8621e+11	-1.65982e+11	-3.59137e+11
8.93507e+10	6.32316e+10	-2.63745e+11	-2.73724e+11
2.49308e+10	-1.84738e+11	-3.401e+11	-6.20633e+10
3.04531e+11	3.64287e+11	-4.82746e+11	-1.85799e+11
8.21576e+09	-7.25355e+10	-3.51013e+11	-2.79092e+11
-9.34713e+09	7.34784e+10	-3.3934e+11	-2.15504e+11
1.69067e+11	2.81167e+11	-2.03814e+11	-3.34096e+11
2.50764e+10	9.72725e+10	-2.44122e+11	-1.10275e+11
1.85439e+11	1.73976e+11	-9.51022e+10	-1.98796e+11
-1.70314e+11	-1.48626e+11	-8.17563e+10	1.8563e+11
-4.67356e+10	-1.62713e+10	-1.29327e+10	4.38411e+10
2.7299e+11	2.86204e+11	-3.04535e+11	-2.36351e+11
3.60239e+10	-2.8903e+10	-1.04109e+11	-6.06731e+10
1.3216e+11	2.55502e+11	-1.47058e+11	-9.79524e+10
-4.47646e+10	1.60837e+11	-3.06085e+11	-4.68308e+11
3.39325e+11	3.42273e+11	-2.02444e+11	-1.62682e+11
5.86405e+10	-2.63285e+10	-1.01848e+11	-4.18321e+11
-1.41114e+09	1.33232e+11	-1.26439e+11	-2.92235e+11
2.73601e+11	5.23153e+11	-1.70827e+11	-7.10517e+10
1.4189e+11	4.08147e+11	1.64235e+11	-2.20093e+11
-2.15313e+11	1.20213e+11	-1.81524e+11	-1.19638e+11
2.46881e+11	3.84567e+11	-1.77464e+11	-4.29244e+11
-9.91691e+10	-1.31198e+11	-1.14621e+11	-3.84492e+11
-1.84599e+11	1.10924e+11	-6.60617e+10	-1.35398e+11
4.37623e+11	2.04001e+11	-2.70329e+11	-2.82566e+11
2.475e+11	2.86766e+11	-2.37031e+11	-1.00106e+10
-1.16465e+11	5.7549e+10	-3.45476e+11	-5.09288e+10
9.52136e+10	6.70992e+10	-8.8948e+10	-7.36296e+10
3.90177e+11	5.26462e+11	-3.07436e+11	-7.79208e+10
-1.61037e+10	1.23183e+11	-6.58374e+10	-8.00956e+10
-2.1805e+11	-8.6268e+10	-5.3611e+10	-3.90618e+11
-1.72855e+11	4.63869e+10	-4.09354e+10	-2.33974e+11
-2.49801e+11	-2.84641e+11	-2.36249e+11	-4.3494e+11
1.68298e+11	2.05998e+11	-1.62606e+11	-3.33564e+11
-1.12433e+11	5.72428e+10	-4.05721e+10	-2.27757e+11
2.94719e+10	9.78369e+10	-1.86826e+11	-2.95042e+11
4.5226e+11	5.40787e+11	-2.50475e+11	4.27138e+10
-5.08811e+10	-2.85007e+10	-1.59847e+11	-3.4183e+11
-1.40394e+11	-2.57808e+11	-1.05492e+11	8.06347e+10
1.24136e+11	2.99555e+11	-2.1901e+10	-4.68393e+11
2.28904e+11	4.56489e+11	-1.25499e+11	-2.01145e+11
3.68059e+09	-7.34743e+10	-5.58123e+10	-1.04197e+11
-7.81432e+10	-4.01441e+10	1.26909e+11	-1.48555e+11
1.61895e+11	5.88017e+11	-2.26963e+10	-4.4223e+11
-1.21595e+11	-1.53008e+11	-3.49177e+11	-3.3391e+11
-1.40861e+11	1.30732e+10	-1.07842e+11	-1.41789e+11
9.01818e+09	-2.27656e+10	5.58093e+10	-3.4478e+11
1.68541e+11	4.08329e+11	9.62399e+10	-7.53731e+10
-1.37586e+11	4.97296e+10	-1.24816e+11	-2.34406e+11
-2.14413e+10	3.91681e+10	-1.9896e+11	-2.82418e+11
1.66013e+11	2.98325e+11	-3.44647e+11	-8.71826e+10
4.95417e+11	3.87786e+11	-2.59322e+11	-2.30367e+11
-3.47489e+11	4.52481e+10	-8.6892e+10	-8.5032e+10
-2.02958e+10	-2.18157e+10	-1.91618e+11	-8.9775e+10
-1.1039e+11	5.52598e+10	-3.66703e+10	-5.18957e+11
2.80673e+11	1.93855e+11	-2.1928e+11	-3.67372e+11
-1.70846e+10	-2.99262e+11	-3.28215e+11	-1.99183e+11
2.80751e+11	2.95464e+11	-2.17792e+11	6.95303e+10
9.6418e+09	-1.52254e+11	-1.03654e+11	-3.23417e+11
2.24966e+11	2.56369e+11	-3.67467e+11	-2.21983e+11
2.03894e+11	1.87774e+11	-2.55543e+11	-8.88288e+10
1.99876e+11	1.73527e+11	-1.5886e+11	-4.46662e+11
-2.82139e+11	-1.26684e+11	-2.05409e+11	-3.95371e+11
6.10016e+10	-1.44015e+11	2.48816e+10	-7.49987e+10
1.67695e+11	2.32915e+11	-1.83506e+11	-1.02853e+11
1.1719e+11	4.47291e+11	1.79174e+11	2.48734e+10
5.91975e+11	3.92485e+11	6.59376e+08	1.85136e+10
3.35287e+11	3.87195e+11	-2.77072e+11	-1.13868e+11
-9.33126e+10	1.08872e+11	-1.13461e+11	-1.4702e+11
-4.11849e+10	-1.26912e+11	-1.72665e+11	-3.21852e+11
-3.12876e+10	5.49991e+10	-2.28887e+11	-2.28913e+11
1.32902e+11	2.22047e+11	-1.30412e+11	-2.38614e+11
-9.84497e+10	4.0561e+09	4.5706e+10	-1.93313e+10
1.11196e+10	-1.12043e+11	-1.75916e+11	-1.90876e+11
3.08497e+11	3.96358e+11	-3.37879e+11	1.61858e+11
3.5101e+11	5.0968e+11	-2.17629e+11	-2.00472e+11
1.96152e+11	2.21248e+11	-2.23493e+11	-1.38048e+10
4.24881e+11	4.20298e+11	-3.81117e+11	-1.85623e+11
7.14689e+10	-2.74395e+11	1.15593e+11	-3.71289e+10
6.1585e+10	6.18372e+10	-3.71484e+11	-2.65274e+11
8.65094e+10	-8.21956e+10	-1.35401e+11	-1.01722e+11
1.92486e+09	-1.93838e+11	-2.12382e+11	-3.83395e+11
2.2251e+11	3.36739e+11	-9.45728e+10	-5.46958e+10
-1.22863e+11	1.16561e+11	-1.99693e+11	-1.97191e+11
1.14132e+10	-3.63063e+11	-9.98139e+10	-4.04072e+11
-2.29269e+10	-1.1263e+11	-1.74629e+11	-1.88868e+11
